seccion,entidad,nom_entidad,dttofed,nom_dttofed,dttoloc,nom_dttoloc,mpio,nom_mpio,tipo,ln,zmvm,tipo_seccion2016,estrato6,nom_estrato6
6469,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,337,1,URBANO,4,COALICION_PRIURBANO
6470,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1667,1,URBANO,4,COALICION_PRIURBANO
6471,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,58,1,URBANO,4,COALICION_PRIURBANO
6472,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1170,1,URBANO,4,COALICION_PRIURBANO
6473,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,259,1,URBANO,4,COALICION_PRIURBANO
6474,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,842,1,URBANO,4,COALICION_PRIURBANO
6475,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,919,1,URBANO,4,COALICION_PRIURBANO
6476,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1112,1,URBANO,4,COALICION_PRIURBANO
6477,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1129,1,URBANO,4,COALICION_PRIURBANO
6478,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1049,1,URBANO,4,COALICION_PRIURBANO
6479,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,787,1,URBANO,4,COALICION_PRIURBANO
6480,15,Mexico,4,NICOLAS ROMERO,43,CUAUTITLAN IZCALL,25,CUAUTITLAN IZCALLI,2,1377,1,URBANO,4,COALICION_PRIURBANO
6481,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1040,1,URBANO,4,COALICION_PRIURBANO
6482,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1368,1,URBANO,4,COALICION_PRIURBANO
6483,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,879,1,URBANO,4,COALICION_PRIURBANO
6484,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,935,1,URBANO,4,COALICION_PRIURBANO
6485,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,829,1,URBANO,4,COALICION_PRIURBANO
6486,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1297,1,URBANO,4,COALICION_PRIURBANO
6487,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,706,1,URBANO,4,COALICION_PRIURBANO
6488,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,958,1,URBANO,4,COALICION_PRIURBANO
6489,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,763,1,URBANO,4,COALICION_PRIURBANO
6490,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1065,1,URBANO,4,COALICION_PRIURBANO
6491,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,873,1,URBANO,4,COALICION_PRIURBANO
6492,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,782,1,URBANO,4,COALICION_PRIURBANO
6493,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1023,1,URBANO,4,COALICION_PRIURBANO
6494,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1215,1,URBANO,4,COALICION_PRIURBANO
6495,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1446,1,URBANO,4,COALICION_PRIURBANO
6496,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,1025,1,URBANO,4,COALICION_PRIURBANO
6497,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,827,1,URBANO,4,COALICION_PRIURBANO
6498,15,Mexico,17,ECATEPEC DE MO,33,ECATEPEC,34,ECATEPEC,2,765,1,URBANO,4,COALICION_PRIURBANO
157,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,876,0,NO URBANO,5,IZQUIERDANO URBANO
158,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,950,0,NO URBANO,5,IZQUIERDANO URBANO
159,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,677,0,NO URBANO,5,IZQUIERDANO URBANO
160,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,2494,0,NO URBANO,5,IZQUIERDANO URBANO
161,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,2021,0,NO URBANO,5,IZQUIERDANO URBANO
162,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,1679,0,NO URBANO,5,IZQUIERDANO URBANO
163,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,2763,0,NO URBANO,5,IZQUIERDANO URBANO
164,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,1990,0,NO URBANO,5,IZQUIERDANO URBANO
165,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,4,2144,0,NO URBANO,5,IZQUIERDANO URBANO
166,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,3,1752,0,NO URBANO,5,IZQUIERDANO URBANO
167,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,3,1578,0,NO URBANO,5,IZQUIERDANO URBANO
168,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,332,0,NO URBANO,5,IZQUIERDANO URBANO
169,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,398,0,NO URBANO,5,IZQUIERDANO URBANO
170,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,970,0,NO URBANO,5,IZQUIERDANO URBANO
171,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,1979,0,NO URBANO,5,IZQUIERDANO URBANO
172,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,334,0,NO URBANO,5,IZQUIERDANO URBANO
173,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,797,0,NO URBANO,5,IZQUIERDANO URBANO
174,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,382,0,NO URBANO,5,IZQUIERDANO URBANO
175,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,3,1832,0,NO URBANO,5,IZQUIERDANO URBANO
176,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,3,1380,0,NO URBANO,5,IZQUIERDANO URBANO
177,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,117,0,NO URBANO,5,IZQUIERDANO URBANO
178,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,371,0,NO URBANO,5,IZQUIERDANO URBANO
179,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,358,0,NO URBANO,5,IZQUIERDANO URBANO
180,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,993,0,NO URBANO,5,IZQUIERDANO URBANO
181,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,608,0,NO URBANO,5,IZQUIERDANO URBANO
182,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,299,0,NO URBANO,5,IZQUIERDANO URBANO
183,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,521,0,NO URBANO,5,IZQUIERDANO URBANO
184,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,1225,0,NO URBANO,5,IZQUIERDANO URBANO
185,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,204,0,NO URBANO,5,IZQUIERDANO URBANO
186,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,685,0,NO URBANO,5,IZQUIERDANO URBANO
187,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,637,0,NO URBANO,5,IZQUIERDANO URBANO
188,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,178,0,NO URBANO,5,IZQUIERDANO URBANO
189,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,401,0,NO URBANO,5,IZQUIERDANO URBANO
190,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,736,0,NO URBANO,5,IZQUIERDANO URBANO
191,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,417,0,NO URBANO,5,IZQUIERDANO URBANO
192,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,8,AMATEPEC,4,415,0,NO URBANO,5,IZQUIERDANO URBANO
518,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,3,3274,0,NO URBANO,5,IZQUIERDANO URBANO
519,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,4,1001,0,NO URBANO,5,IZQUIERDANO URBANO
520,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,3,1363,0,NO URBANO,5,IZQUIERDANO URBANO
521,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,3,1237,0,NO URBANO,5,IZQUIERDANO URBANO
1287,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1041,0,NO URBANO,5,IZQUIERDANO URBANO
1288,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1187,0,NO URBANO,5,IZQUIERDANO URBANO
1289,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,876,0,NO URBANO,5,IZQUIERDANO URBANO
1290,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,2530,0,NO URBANO,5,IZQUIERDANO URBANO
1291,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,510,0,NO URBANO,5,IZQUIERDANO URBANO
1292,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1581,0,NO URBANO,5,IZQUIERDANO URBANO
1293,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1680,0,NO URBANO,5,IZQUIERDANO URBANO
1294,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1768,0,NO URBANO,5,IZQUIERDANO URBANO
1295,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1198,0,NO URBANO,5,IZQUIERDANO URBANO
1296,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1300,0,NO URBANO,5,IZQUIERDANO URBANO
1297,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1172,0,NO URBANO,5,IZQUIERDANO URBANO
1298,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,2020,0,NO URBANO,5,IZQUIERDANO URBANO
1299,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,1194,0,NO URBANO,5,IZQUIERDANO URBANO
1300,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,2680,0,NO URBANO,5,IZQUIERDANO URBANO
1301,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,4,740,0,NO URBANO,5,IZQUIERDANO URBANO
3850,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,3,2371,0,NO URBANO,5,IZQUIERDANO URBANO
3851,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,176,0,NO URBANO,5,IZQUIERDANO URBANO
3852,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,2375,0,NO URBANO,5,IZQUIERDANO URBANO
3853,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,1873,0,NO URBANO,5,IZQUIERDANO URBANO
3854,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,3,2729,0,NO URBANO,5,IZQUIERDANO URBANO
3855,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,1840,0,NO URBANO,5,IZQUIERDANO URBANO
3856,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,1994,0,NO URBANO,5,IZQUIERDANO URBANO
3857,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,789,0,NO URBANO,5,IZQUIERDANO URBANO
3858,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,806,0,NO URBANO,5,IZQUIERDANO URBANO
3859,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,3,1361,0,NO URBANO,5,IZQUIERDANO URBANO
3860,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,943,0,NO URBANO,5,IZQUIERDANO URBANO
3861,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,3,994,0,NO URBANO,5,IZQUIERDANO URBANO
3862,15,Mexico,35,TENANCINGO,7,TENANCINGO,64,OCUILAN,4,1406,0,NO URBANO,5,IZQUIERDANO URBANO
4144,15,Mexico,36,TEJUPILCO,8,SULTEPEC,78,SAN SIMON DE GUERRERO,3,1892,0,NO URBANO,5,IZQUIERDANO URBANO
4145,15,Mexico,36,TEJUPILCO,8,SULTEPEC,78,SAN SIMON DE GUERRERO,4,714,0,NO URBANO,5,IZQUIERDANO URBANO
4146,15,Mexico,36,TEJUPILCO,8,SULTEPEC,78,SAN SIMON DE GUERRERO,4,770,0,NO URBANO,5,IZQUIERDANO URBANO
4147,15,Mexico,36,TEJUPILCO,8,SULTEPEC,78,SAN SIMON DE GUERRERO,4,1245,0,NO URBANO,5,IZQUIERDANO URBANO
4266,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,221,0,NO URBANO,5,IZQUIERDANO URBANO
4267,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,620,0,NO URBANO,5,IZQUIERDANO URBANO
4268,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,668,0,NO URBANO,5,IZQUIERDANO URBANO
4269,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,351,0,NO URBANO,5,IZQUIERDANO URBANO
4270,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,1146,0,NO URBANO,5,IZQUIERDANO URBANO
4271,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,1318,0,NO URBANO,5,IZQUIERDANO URBANO
4272,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,889,0,NO URBANO,5,IZQUIERDANO URBANO
4273,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,548,0,NO URBANO,5,IZQUIERDANO URBANO
4278,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,1136,0,NO URBANO,5,IZQUIERDANO URBANO
4281,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,970,0,NO URBANO,5,IZQUIERDANO URBANO
4282,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,510,0,NO URBANO,5,IZQUIERDANO URBANO
4287,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,3,1871,0,NO URBANO,5,IZQUIERDANO URBANO
4288,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,217,0,NO URBANO,5,IZQUIERDANO URBANO
4289,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,579,0,NO URBANO,5,IZQUIERDANO URBANO
4290,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,1108,0,NO URBANO,5,IZQUIERDANO URBANO
4296,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,165,0,NO URBANO,5,IZQUIERDANO URBANO
4301,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,684,0,NO URBANO,5,IZQUIERDANO URBANO
4302,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,478,0,NO URBANO,5,IZQUIERDANO URBANO
4306,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,214,0,NO URBANO,5,IZQUIERDANO URBANO
4317,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,371,0,NO URBANO,5,IZQUIERDANO URBANO
4318,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,970,0,NO URBANO,5,IZQUIERDANO URBANO
4320,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,143,0,NO URBANO,5,IZQUIERDANO URBANO
5137,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,3,1509,0,NO URBANO,5,IZQUIERDANO URBANO
5138,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1348,0,NO URBANO,5,IZQUIERDANO URBANO
5139,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,760,0,NO URBANO,5,IZQUIERDANO URBANO
5140,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,743,0,NO URBANO,5,IZQUIERDANO URBANO
5141,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,702,0,NO URBANO,5,IZQUIERDANO URBANO
5142,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,672,0,NO URBANO,5,IZQUIERDANO URBANO
5143,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1500,0,NO URBANO,5,IZQUIERDANO URBANO
5144,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,267,0,NO URBANO,5,IZQUIERDANO URBANO
5145,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,886,0,NO URBANO,5,IZQUIERDANO URBANO
5146,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,631,0,NO URBANO,5,IZQUIERDANO URBANO
5147,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1108,0,NO URBANO,5,IZQUIERDANO URBANO
5149,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,187,0,NO URBANO,5,IZQUIERDANO URBANO
5150,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,470,0,NO URBANO,5,IZQUIERDANO URBANO
5151,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,589,0,NO URBANO,5,IZQUIERDANO URBANO
5152,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,882,0,NO URBANO,5,IZQUIERDANO URBANO
5153,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1270,0,NO URBANO,5,IZQUIERDANO URBANO
5154,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,447,0,NO URBANO,5,IZQUIERDANO URBANO
5155,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,511,0,NO URBANO,5,IZQUIERDANO URBANO
5156,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,546,0,NO URBANO,5,IZQUIERDANO URBANO
5157,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,952,0,NO URBANO,5,IZQUIERDANO URBANO
5158,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,764,0,NO URBANO,5,IZQUIERDANO URBANO
5159,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,706,0,NO URBANO,5,IZQUIERDANO URBANO
5160,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,489,0,NO URBANO,5,IZQUIERDANO URBANO
5161,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1096,0,NO URBANO,5,IZQUIERDANO URBANO
5162,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,394,0,NO URBANO,5,IZQUIERDANO URBANO
5163,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,1237,0,NO URBANO,5,IZQUIERDANO URBANO
5164,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,560,0,NO URBANO,5,IZQUIERDANO URBANO
5165,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,527,0,NO URBANO,5,IZQUIERDANO URBANO
5166,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,433,0,NO URBANO,5,IZQUIERDANO URBANO
5167,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,399,0,NO URBANO,5,IZQUIERDANO URBANO
5168,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,4,490,0,NO URBANO,5,IZQUIERDANO URBANO
5682,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,3,1706,0,NO URBANO,5,IZQUIERDANO URBANO
5683,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1373,0,NO URBANO,5,IZQUIERDANO URBANO
5684,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1058,0,NO URBANO,5,IZQUIERDANO URBANO
5685,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,2166,0,NO URBANO,5,IZQUIERDANO URBANO
5686,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,412,0,NO URBANO,5,IZQUIERDANO URBANO
5687,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1182,0,NO URBANO,5,IZQUIERDANO URBANO
5688,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,3054,0,NO URBANO,5,IZQUIERDANO URBANO
5689,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1111,0,NO URBANO,5,IZQUIERDANO URBANO
5690,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,772,0,NO URBANO,5,IZQUIERDANO URBANO
5691,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1893,0,NO URBANO,5,IZQUIERDANO URBANO
5692,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,2403,0,NO URBANO,5,IZQUIERDANO URBANO
5693,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,796,0,NO URBANO,5,IZQUIERDANO URBANO
5694,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1061,0,NO URBANO,5,IZQUIERDANO URBANO
5695,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1671,0,NO URBANO,5,IZQUIERDANO URBANO
5696,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1590,0,NO URBANO,5,IZQUIERDANO URBANO
5697,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,2440,0,NO URBANO,5,IZQUIERDANO URBANO
5698,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,480,0,NO URBANO,5,IZQUIERDANO URBANO
5699,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,841,0,NO URBANO,5,IZQUIERDANO URBANO
5700,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,843,0,NO URBANO,5,IZQUIERDANO URBANO
5701,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,1132,0,NO URBANO,5,IZQUIERDANO URBANO
5702,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,380,0,NO URBANO,5,IZQUIERDANO URBANO
5703,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,112,VILLA DE ALLENDE,4,3218,0,NO URBANO,5,IZQUIERDANO URBANO
5726,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,3,2663,0,NO URBANO,5,IZQUIERDANO URBANO
5727,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,2393,0,NO URBANO,5,IZQUIERDANO URBANO
5728,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1738,0,NO URBANO,5,IZQUIERDANO URBANO
5729,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,925,0,NO URBANO,5,IZQUIERDANO URBANO
5730,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,3,2294,0,NO URBANO,5,IZQUIERDANO URBANO
5731,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1102,0,NO URBANO,5,IZQUIERDANO URBANO
5732,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,2228,0,NO URBANO,5,IZQUIERDANO URBANO
5733,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,3,1529,0,NO URBANO,5,IZQUIERDANO URBANO
5737,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1076,0,NO URBANO,5,IZQUIERDANO URBANO
